indicatorId,geoUnit,year,value,qualifier,magnitude
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2020,1824603,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2021,1439774,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2022,1471706,,
ODAFLOW.VOLUMESCHOLARSHIP,DJI,2023,1895465,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2020,429527,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2021,242352,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2022,238246,,
ODAFLOW.VOLUMESCHOLARSHIP,DMA,2023,245788,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2020,863601,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2021,1473013,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2022,1388267,,
ODAFLOW.VOLUMESCHOLARSHIP,DOM,2023,1192698,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2020,20482112,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2021,21430408,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2022,23297244,,
ODAFLOW.VOLUMESCHOLARSHIP,DZA,2023,27009256,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2020,3360719,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2021,2892294,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2022,3964409,,
ODAFLOW.VOLUMESCHOLARSHIP,ECU,2023,2968605,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2020,19006532,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2021,14717418,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2022,14192997,,
ODAFLOW.VOLUMESCHOLARSHIP,EGY,2023,19073354,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2020,1577094,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2021,699566,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2022,702689,,
ODAFLOW.VOLUMESCHOLARSHIP,ERI,2023,13842677,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2020,10594069,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2021,12891660,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2022,17669640,,
ODAFLOW.VOLUMESCHOLARSHIP,ETH,2023,21806264,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2020,6029606,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2021,1300679,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2022,2577392,,
ODAFLOW.VOLUMESCHOLARSHIP,FJI,2023,4674025,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2020,111235,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2021,70619,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2022,61066,,
ODAFLOW.VOLUMESCHOLARSHIP,FSM,2023,61452,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2020,2783538,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2021,2885188,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2022,2993543,,
ODAFLOW.VOLUMESCHOLARSHIP,GAB,2023,3581919,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2020,8171119,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2021,5948383,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2022,6492785,,
ODAFLOW.VOLUMESCHOLARSHIP,GEO,2023,6519295,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2020,13607784,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2021,10904422,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2022,12217339,,
ODAFLOW.VOLUMESCHOLARSHIP,GHA,2023,13169188,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2020,7563625,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2021,6582987,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2022,6685299,,
ODAFLOW.VOLUMESCHOLARSHIP,GIN,2023,11799012,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2020,4434040,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2021,3683307,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2022,4162378,,
ODAFLOW.VOLUMESCHOLARSHIP,GMB,2023,8535523,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2020,1956177,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2021,1494137,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2022,1527289,,
ODAFLOW.VOLUMESCHOLARSHIP,GNB,2023,3324470,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2020,526700,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2021,429074,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2022,485912,,
ODAFLOW.VOLUMESCHOLARSHIP,GNQ,2023,203057,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2020,118025,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2021,90685,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2022,102850,,
ODAFLOW.VOLUMESCHOLARSHIP,GRD,2023,22469,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2020,1022763,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2021,1374671,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2022,1535784,,
ODAFLOW.VOLUMESCHOLARSHIP,GTM,2023,2905742,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2020,468722,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2021,517735,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2022,647514,,
ODAFLOW.VOLUMESCHOLARSHIP,GUY,2023,1600344,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2020,820231,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2021,739873,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2022,977527,,
ODAFLOW.VOLUMESCHOLARSHIP,HND,2023,1072053,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2020,4509674,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2021,4409415,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2022,4900600,,
ODAFLOW.VOLUMESCHOLARSHIP,HTI,2023,6439895,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2020,61838248,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2021,20974480,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2022,36208092,,
ODAFLOW.VOLUMESCHOLARSHIP,IDN,2023,58866220,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2020,28491812,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2021,20588106,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2022,67883440,,
ODAFLOW.VOLUMESCHOLARSHIP,IND,2023,58431940,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2020,13992923,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2021,11276711,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2022,29315346,,
ODAFLOW.VOLUMESCHOLARSHIP,IRN,2023,28938880,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2020,7527753,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2021,10147873,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2022,10736180,,
ODAFLOW.VOLUMESCHOLARSHIP,IRQ,2023,10339873,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2020,930599,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2021,1089513,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2022,787026,,
ODAFLOW.VOLUMESCHOLARSHIP,JAM,2023,398080,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2020,17547338,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2021,15206337,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2022,20095636,,
ODAFLOW.VOLUMESCHOLARSHIP,JOR,2023,19868236,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2020,10651866,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2021,9982681,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2022,16086513,,
ODAFLOW.VOLUMESCHOLARSHIP,KAZ,2023,17678528,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2020,11587469,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2021,7943509,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2022,9501020,,
ODAFLOW.VOLUMESCHOLARSHIP,KEN,2023,10028404,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2020,7397483,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2021,8265740,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2022,9542628,,
ODAFLOW.VOLUMESCHOLARSHIP,KGZ,2023,11814117,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2020,15231465,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2021,7924815,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2022,11443388,,
ODAFLOW.VOLUMESCHOLARSHIP,KHM,2023,19032916,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2020,3599602,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2021,1559510,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2022,2180908,,
ODAFLOW.VOLUMESCHOLARSHIP,KIR,2023,2386505,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2020,11109476,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2021,7639480,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2022,9912979,,
ODAFLOW.VOLUMESCHOLARSHIP,LAO,2023,11591229,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2020,6917367,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2021,6814555,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2022,11449400,,
ODAFLOW.VOLUMESCHOLARSHIP,LBN,2023,11608047,,
ODAFLOW.VOLUMESCHOLARSHIP,LBR,2020,1534624,,
ODAFLOW.VOLUMESCHOLARSHIP,LBR,2021,1315601,,
ODAFLOW.VOLUMESCHOLARSHIP,LBR,2022,1364488,,
ODAFLOW.VOLUMESCHOLARSHIP,LBR,2023,5430008,,
ODAFLOW.VOLUMESCHOLARSHIP,LBY,2020,3438185,,
ODAFLOW.VOLUMESCHOLARSHIP,LBY,2021,3231335,,
ODAFLOW.VOLUMESCHOLARSHIP,LBY,2022,2904774,,
ODAFLOW.VOLUMESCHOLARSHIP,LBY,2023,6528826,,
ODAFLOW.VOLUMESCHOLARSHIP,LCA,2020,571201,,
ODAFLOW.VOLUMESCHOLARSHIP,LCA,2021,479998,,
ODAFLOW.VOLUMESCHOLARSHIP,LCA,2022,281533,,
ODAFLOW.VOLUMESCHOLARSHIP,LCA,2023,90744,,
ODAFLOW.VOLUMESCHOLARSHIP,LKA,2020,9737355,,
ODAFLOW.VOLUMESCHOLARSHIP,LKA,2021,5811590,,
ODAFLOW.VOLUMESCHOLARSHIP,LKA,2022,9736754,,
ODAFLOW.VOLUMESCHOLARSHIP,LKA,2023,12415304,,
ODAFLOW.VOLUMESCHOLARSHIP,LSO,2020,346454,,
ODAFLOW.VOLUMESCHOLARSHIP,LSO,2021,344230,,
ODAFLOW.VOLUMESCHOLARSHIP,LSO,2022,334151,,
ODAFLOW.VOLUMESCHOLARSHIP,LSO,2023,211013,,
ODAFLOW.VOLUMESCHOLARSHIP,MAR,2020,26376128,,
ODAFLOW.VOLUMESCHOLARSHIP,MAR,2021,25394320,,
ODAFLOW.VOLUMESCHOLARSHIP,MAR,2022,28869656,,
ODAFLOW.VOLUMESCHOLARSHIP,MAR,2023,28875972,,
ODAFLOW.VOLUMESCHOLARSHIP,MDA,2020,54776268,,
ODAFLOW.VOLUMESCHOLARSHIP,MDA,2021,52967412,,
ODAFLOW.VOLUMESCHOLARSHIP,MDA,2022,46683364,,
ODAFLOW.VOLUMESCHOLARSHIP,MDA,2023,50809036,,
ODAFLOW.VOLUMESCHOLARSHIP,MDG,2020,3622330,,
ODAFLOW.VOLUMESCHOLARSHIP,MDG,2021,3005997,,
ODAFLOW.VOLUMESCHOLARSHIP,MDG,2022,3219484,,
ODAFLOW.VOLUMESCHOLARSHIP,MDG,2023,4536427,,
ODAFLOW.VOLUMESCHOLARSHIP,MDV,2020,2132686,,
ODAFLOW.VOLUMESCHOLARSHIP,MDV,2021,819881,,
ODAFLOW.VOLUMESCHOLARSHIP,MDV,2022,1415279,,
ODAFLOW.VOLUMESCHOLARSHIP,MDV,2023,3360341,,
ODAFLOW.VOLUMESCHOLARSHIP,MEX,2020,8291139,,
ODAFLOW.VOLUMESCHOLARSHIP,MEX,2021,6830136,,
ODAFLOW.VOLUMESCHOLARSHIP,MEX,2022,9763057,,
ODAFLOW.VOLUMESCHOLARSHIP,MEX,2023,6644362,,
ODAFLOW.VOLUMESCHOLARSHIP,MHL,2020,93410,,
ODAFLOW.VOLUMESCHOLARSHIP,MHL,2021,53745,,
ODAFLOW.VOLUMESCHOLARSHIP,MHL,2022,65962,,
ODAFLOW.VOLUMESCHOLARSHIP,MHL,2023,116791,,
ODAFLOW.VOLUMESCHOLARSHIP,MKD,2020,2870250,,
ODAFLOW.VOLUMESCHOLARSHIP,MKD,2021,3003104,,
ODAFLOW.VOLUMESCHOLARSHIP,MKD,2022,2229488,,
ODAFLOW.VOLUMESCHOLARSHIP,MKD,2023,2753983,,
ODAFLOW.VOLUMESCHOLARSHIP,MLI,2020,7358200,,
ODAFLOW.VOLUMESCHOLARSHIP,MLI,2021,6253686,,
ODAFLOW.VOLUMESCHOLARSHIP,MLI,2022,6381230,,
ODAFLOW.VOLUMESCHOLARSHIP,MLI,2023,7921271,,
ODAFLOW.VOLUMESCHOLARSHIP,MMR,2020,15252449,,
ODAFLOW.VOLUMESCHOLARSHIP,MMR,2021,7563213,,
ODAFLOW.VOLUMESCHOLARSHIP,MMR,2022,7513081,,
ODAFLOW.VOLUMESCHOLARSHIP,MMR,2023,13642256,,
ODAFLOW.VOLUMESCHOLARSHIP,MNE,2020,1612589,,
ODAFLOW.VOLUMESCHOLARSHIP,MNE,2021,2032871,,
ODAFLOW.VOLUMESCHOLARSHIP,MNE,2022,1782089,,
ODAFLOW.VOLUMESCHOLARSHIP,MNE,2023,1597851,,
ODAFLOW.VOLUMESCHOLARSHIP,MNG,2020,14194521,,
ODAFLOW.VOLUMESCHOLARSHIP,MNG,2021,11157486,,
ODAFLOW.VOLUMESCHOLARSHIP,MNG,2022,14080375,,
ODAFLOW.VOLUMESCHOLARSHIP,MNG,2023,12272582,,
ODAFLOW.VOLUMESCHOLARSHIP,MOZ,2020,3069002,,
ODAFLOW.VOLUMESCHOLARSHIP,MOZ,2021,1997743,,
ODAFLOW.VOLUMESCHOLARSHIP,MOZ,2022,2104219,,
ODAFLOW.VOLUMESCHOLARSHIP,MOZ,2023,3377119,,
ODAFLOW.VOLUMESCHOLARSHIP,MRT,2020,2431051,,
ODAFLOW.VOLUMESCHOLARSHIP,MRT,2021,1997065,,
ODAFLOW.VOLUMESCHOLARSHIP,MRT,2022,1948902,,
ODAFLOW.VOLUMESCHOLARSHIP,MRT,2023,3115110,,
ODAFLOW.VOLUMESCHOLARSHIP,MSR,2020,70592,,
ODAFLOW.VOLUMESCHOLARSHIP,MSR,2021,68729,,
ODAFLOW.VOLUMESCHOLARSHIP,MSR,2022,57286,,
ODAFLOW.VOLUMESCHOLARSHIP,MUS,2020,1858558,,
ODAFLOW.VOLUMESCHOLARSHIP,MUS,2021,1235085,,
ODAFLOW.VOLUMESCHOLARSHIP,MUS,2022,1516915,,
ODAFLOW.VOLUMESCHOLARSHIP,MUS,2023,1205935,,
ODAFLOW.VOLUMESCHOLARSHIP,MWI,2020,2225469,,
ODAFLOW.VOLUMESCHOLARSHIP,MWI,2021,2144970,,
ODAFLOW.VOLUMESCHOLARSHIP,MWI,2022,1485079,,
ODAFLOW.VOLUMESCHOLARSHIP,MWI,2023,1808935,,
ODAFLOW.VOLUMESCHOLARSHIP,MYS,2020,9962444,,
ODAFLOW.VOLUMESCHOLARSHIP,MYS,2021,7367160,,
ODAFLOW.VOLUMESCHOLARSHIP,MYS,2022,8061700,,
ODAFLOW.VOLUMESCHOLARSHIP,MYS,2023,7744175,,
ODAFLOW.VOLUMESCHOLARSHIP,NAM,2020,926900,,
ODAFLOW.VOLUMESCHOLARSHIP,NAM,2021,907239,,
ODAFLOW.VOLUMESCHOLARSHIP,NAM,2022,720024,,
ODAFLOW.VOLUMESCHOLARSHIP,NAM,2023,490816,,
ODAFLOW.VOLUMESCHOLARSHIP,NER,2020,2604494,,
ODAFLOW.VOLUMESCHOLARSHIP,NER,2021,1600972,,
ODAFLOW.VOLUMESCHOLARSHIP,NER,2022,2260472,,
ODAFLOW.VOLUMESCHOLARSHIP,NER,2023,3901195,,
ODAFLOW.VOLUMESCHOLARSHIP,NGA,2020,19776628,,
ODAFLOW.VOLUMESCHOLARSHIP,NGA,2021,12911171,,
ODAFLOW.VOLUMESCHOLARSHIP,NGA,2022,14604953,,
ODAFLOW.VOLUMESCHOLARSHIP,NGA,2023,17163252,,
ODAFLOW.VOLUMESCHOLARSHIP,NIC,2020,667573,,
ODAFLOW.VOLUMESCHOLARSHIP,NIC,2021,400777,,
ODAFLOW.VOLUMESCHOLARSHIP,NIC,2022,423854,,
ODAFLOW.VOLUMESCHOLARSHIP,NIC,2023,405266,,
ODAFLOW.VOLUMESCHOLARSHIP,NIU,2020,189740,,
ODAFLOW.VOLUMESCHOLARSHIP,NIU,2021,234374,,
ODAFLOW.VOLUMESCHOLARSHIP,NIU,2022,160032,,
ODAFLOW.VOLUMESCHOLARSHIP,NIU,2023,271593,,
ODAFLOW.VOLUMESCHOLARSHIP,NPL,2020,8824192,,
ODAFLOW.VOLUMESCHOLARSHIP,NPL,2021,7026216,,
ODAFLOW.VOLUMESCHOLARSHIP,NPL,2022,7842934,,
ODAFLOW.VOLUMESCHOLARSHIP,NPL,2023,12369102,,
ODAFLOW.VOLUMESCHOLARSHIP,NRU,2020,1089506,,
ODAFLOW.VOLUMESCHOLARSHIP,NRU,2021,161567,,
ODAFLOW.VOLUMESCHOLARSHIP,NRU,2022,843636,,
ODAFLOW.VOLUMESCHOLARSHIP,NRU,2023,1244427,,
ODAFLOW.VOLUMESCHOLARSHIP,PAK,2020,22700762,,
ODAFLOW.VOLUMESCHOLARSHIP,PAK,2021,23457284,,
ODAFLOW.VOLUMESCHOLARSHIP,PAK,2022,30799592,,
ODAFLOW.VOLUMESCHOLARSHIP,PAK,2023,34676264,,
ODAFLOW.VOLUMESCHOLARSHIP,PAN,2020,734168,,
ODAFLOW.VOLUMESCHOLARSHIP,PAN,2021,703935,,
ODAFLOW.VOLUMESCHOLARSHIP,PAN,2022,956335,,
ODAFLOW.VOLUMESCHOLARSHIP,PAN,2023,1002918,,
ODAFLOW.VOLUMESCHOLARSHIP,PER,2020,3994767,,
ODAFLOW.VOLUMESCHOLARSHIP,PER,2021,3516875,,
ODAFLOW.VOLUMESCHOLARSHIP,PER,2022,4238460,,
ODAFLOW.VOLUMESCHOLARSHIP,PER,2023,3117350,,
ODAFLOW.VOLUMESCHOLARSHIP,PHL,2020,18493756,,
ODAFLOW.VOLUMESCHOLARSHIP,PHL,2021,11415410,,
ODAFLOW.VOLUMESCHOLARSHIP,PHL,2022,14235866,,
ODAFLOW.VOLUMESCHOLARSHIP,PHL,2023,25472340,,
ODAFLOW.VOLUMESCHOLARSHIP,PLW,2020,40128,,
ODAFLOW.VOLUMESCHOLARSHIP,PLW,2021,42934,,
ODAFLOW.VOLUMESCHOLARSHIP,PLW,2022,12047,,
ODAFLOW.VOLUMESCHOLARSHIP,PLW,2023,67417,,
ODAFLOW.VOLUMESCHOLARSHIP,PNG,2020,12951463,,
ODAFLOW.VOLUMESCHOLARSHIP,PNG,2021,2683190,,
ODAFLOW.VOLUMESCHOLARSHIP,PNG,2022,4935238,,
ODAFLOW.VOLUMESCHOLARSHIP,PNG,2023,10360775,,
ODAFLOW.VOLUMESCHOLARSHIP,PRK,2020,64625,,
ODAFLOW.VOLUMESCHOLARSHIP,PRK,2021,111303,,
ODAFLOW.VOLUMESCHOLARSHIP,PRK,2022,739650,,
ODAFLOW.VOLUMESCHOLARSHIP,PRK,2023,944639,,
ODAFLOW.VOLUMESCHOLARSHIP,PRY,2020,1153459,,
ODAFLOW.VOLUMESCHOLARSHIP,PRY,2021,1350745,,
ODAFLOW.VOLUMESCHOLARSHIP,PRY,2022,1382490,,
ODAFLOW.VOLUMESCHOLARSHIP,PRY,2023,2460114,,
ODAFLOW.VOLUMESCHOLARSHIP,PSE,2020,10271766,,
ODAFLOW.VOLUMESCHOLARSHIP,PSE,2021,15069452,,
ODAFLOW.VOLUMESCHOLARSHIP,PSE,2022,17698576,,
ODAFLOW.VOLUMESCHOLARSHIP,PSE,2023,20034860,,
ODAFLOW.VOLUMESCHOLARSHIP,RWA,2020,5208387,,
ODAFLOW.VOLUMESCHOLARSHIP,RWA,2021,6085597,,
ODAFLOW.VOLUMESCHOLARSHIP,RWA,2022,5240621,,
ODAFLOW.VOLUMESCHOLARSHIP,RWA,2023,6316000,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2020,7405104,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2021,8033693,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2022,9465930,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2023,13403367,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2020,9062116,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2021,7028236,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2022,8031537,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2023,12361212,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2020,5699298,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2021,2129424,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2022,3163125,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2023,5805421,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2020,2839256,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2021,1904440,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2022,2231531,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2023,4352275,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2020,758295,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2021,538239,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2022,744410,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2023,1366681,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2020,4220208,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2021,5290852,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2022,5864441,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2023,8414240,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2020,11666762,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2021,9372016,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2022,7788557,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2023,7205059,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2020,611646,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2021,928412,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2022,773046,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2023,3173478,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2020,770057,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2021,710592,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2022,690351,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2023,1125515,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2020,772523,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2021,725100,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2022,476705,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2023,387082,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2020,540986,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2021,290926,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2022,487890,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2023,1476862,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2020,16500526,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2021,22921972,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2022,20897368,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2023,29743280,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2020,2941417,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2021,4466446,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2022,4262664,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2023,6663552,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2020,2986677,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2021,2617242,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2022,3140843,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2023,4726990,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2020,10362902,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2021,8700433,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2022,8918407,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2023,10778321,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2020,3156061,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2021,6157653,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2022,4042888,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2023,4909233,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2020,91848,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2021,13562,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2022,14214,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2023,1148,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2020,1818389,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2021,1793519,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2022,1751984,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2023,1768674,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2020,4760560,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2021,1814641,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2022,2261663,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2023,5004351,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2020,3639886,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2021,1453255,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2022,1551940,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2023,3126068,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2020,16842040,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2021,15396732,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2022,17918276,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2023,18687156,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2020,25604694,,
